param_x,param_y,x,y,loss
op_x,op_y,0.5030769230769231,0.5225641025641026,1.0432155132293701
op_x,op_y,0.5030769230769231,0.5351282051282051,1.0070371627807617
op_x,op_y,0.5030769230769231,0.5476923076923077,0.9968675971031189
op_x,op_y,0.5030769230769231,0.5602564102564103,1.0073057413101196
op_x,op_y,0.5030769230769231,0.5728205128205128,1.0261574983596802
op_x,op_y,0.5030769230769231,0.5853846153846154,1.06296968460083
op_x,op_y,0.5030769230769231,0.597948717948718,1.092225432395935
op_x,op_y,0.5030769230769231,0.6105128205128205,1.1283211708068848
op_x,op_y,0.5030769230769231,0.6230769230769231,0.9862380027770996
op_x,op_y,0.5030769230769231,0.6356410256410256,0.9141110777854919
op_x,op_y,0.5030769230769231,0.6482051282051282,0.9133670926094055
op_x,op_y,0.5030769230769231,0.6607692307692308,0.9873500466346741
op_x,op_y,0.5030769230769231,0.6733333333333333,1.0678420066833496
op_x,op_y,0.5030769230769231,0.6858974358974359,1.0856984853744507
op_x,op_y,0.5030769230769231,0.6984615384615385,0.9850132465362549
op_x,op_y,0.5030769230769231,0.711025641025641,0.884840190410614
op_x,op_y,0.5030769230769231,0.7235897435897436,0.8358676433563232
op_x,op_y,0.5030769230769231,0.7361538461538462,0.8118776082992554
op_x,op_y,0.5030769230769231,0.7487179487179487,0.8009700775146484
op_x,op_y,0.5030769230769231,0.7612820512820513,0.7012380361557007
op_x,op_y,0.5030769230769231,0.7738461538461539,0.6157451868057251
op_x,op_y,0.5030769230769231,0.7864102564102564,0.5854289531707764
op_x,op_y,0.5030769230769231,0.798974358974359,0.4943636357784271
op_x,op_y,0.5030769230769231,0.8115384615384615,0.4632568359375
op_x,op_y,0.5030769230769231,0.8241025641025641,0.5566420555114746
op_x,op_y,0.5030769230769231,0.8366666666666667,0.6854398250579834
op_x,op_y,0.5030769230769231,0.8492307692307692,0.7778549194335938
op_x,op_y,0.5030769230769231,0.8617948717948718,0.9366011023521423
op_x,op_y,0.5030769230769231,0.8743589743589744,1.0880310535430908
op_x,op_y,0.5030769230769231,0.8869230769230769,1.1535940170288086
op_x,op_y,0.5030769230769231,0.8994871794871795,1.2745128870010376
op_x,op_y,0.5030769230769231,0.912051282051282,1.1481188535690308
op_x,op_y,0.5030769230769231,0.9246153846153846,1.0986425876617432
op_x,op_y,0.5030769230769231,0.9371794871794872,1.0294467210769653
op_x,op_y,0.5030769230769231,0.9497435897435897,1.037358045578003
op_x,op_y,0.5030769230769231,0.9623076923076923,1.009708285331726
op_x,op_y,0.5030769230769231,0.9748717948717949,0.9370470643043518
op_x,op_y,0.5030769230769231,0.9874358974358974,0.8976739645004272
op_x,op_y,0.5161538461538462,0.5225641025641026,0.9249387383460999
op_x,op_y,0.5161538461538462,0.5351282051282051,0.858100414276123
op_x,op_y,0.5161538461538462,0.5476923076923077,0.8284932374954224
op_x,op_y,0.5161538461538462,0.5602564102564103,0.8233742713928223
op_x,op_y,0.5161538461538462,0.5728205128205128,0.8463549017906189
op_x,op_y,0.5161538461538462,0.5853846153846154,0.8699748516082764
op_x,op_y,0.5161538461538462,0.597948717948718,0.8878052830696106
op_x,op_y,0.5161538461538462,0.6105128205128205,0.9345363974571228
op_x,op_y,0.5161538461538462,0.6230769230769231,1.0225977897644043
op_x,op_y,0.5161538461538462,0.6356410256410256,0.9698866605758667
op_x,op_y,0.5161538461538462,0.6482051282051282,0.9471145272254944
op_x,op_y,0.5161538461538462,0.6607692307692308,0.8950382471084595
op_x,op_y,0.5161538461538462,0.6733333333333333,0.8756859302520752
op_x,op_y,0.5161538461538462,0.6858974358974359,0.8934272527694702
op_x,op_y,0.5161538461538462,0.6984615384615385,0.9070743918418884
op_x,op_y,0.5161538461538462,0.711025641025641,0.8153433799743652
op_x,op_y,0.5161538461538462,0.7235897435897436,0.7658907771110535
op_x,op_y,0.5161538461538462,0.7361538461538462,0.7391340732574463
op_x,op_y,0.5161538461538462,0.7487179487179487,0.7224865555763245
op_x,op_y,0.5161538461538462,0.7612820512820513,0.6177126169204712
op_x,op_y,0.5161538461538462,0.7738461538461539,0.513323962688446
op_x,op_y,0.5161538461538462,0.7864102564102564,0.4731341004371643
op_x,op_y,0.5161538461538462,0.798974358974359,0.30396103858947754
op_x,op_y,0.5161538461538462,0.8115384615384615,0.2772444188594818
op_x,op_y,0.5161538461538462,0.8241025641025641,0.37333810329437256
op_x,op_y,0.5161538461538462,0.8366666666666667,0.5288839340209961
op_x,op_y,0.5161538461538462,0.8492307692307692,0.72001713514328
op_x,op_y,0.5161538461538462,0.8617948717948718,0.8311371803283691
op_x,op_y,0.5161538461538462,0.8743589743589744,0.9143661856651306
op_x,op_y,0.5161538461538462,0.8869230769230769,0.9752017259597778
op_x,op_y,0.5161538461538462,0.8994871794871795,1.0753358602523804
op_x,op_y,0.5161538461538462,0.912051282051282,1.1559805870056152
op_x,op_y,0.5161538461538462,0.9246153846153846,1.116180181503296
op_x,op_y,0.5161538461538462,0.9371794871794872,1.1354812383651733
op_x,op_y,0.5161538461538462,0.9497435897435897,1.0613492727279663
op_x,op_y,0.5161538461538462,0.9623076923076923,0.975953996181488
op_x,op_y,0.5161538461538462,0.9748717948717949,0.9211562871932983
op_x,op_y,0.5161538461538462,0.9874358974358974,0.8909921050071716
op_x,op_y,0.5292307692307692,0.5225641025641026,0.8206088542938232
op_x,op_y,0.5292307692307692,0.5351282051282051,0.7597572803497314
op_x,op_y,0.5292307692307692,0.5476923076923077,0.7315722703933716
op_x,op_y,0.5292307692307692,0.5602564102564103,0.7326859831809998
op_x,op_y,0.5292307692307692,0.5728205128205128,0.7483217120170593
op_x,op_y,0.5292307692307692,0.5853846153846154,0.7461369037628174
op_x,op_y,0.5292307692307692,0.597948717948718,0.7606886625289917
op_x,op_y,0.5292307692307692,0.6105128205128205,0.8040644526481628
op_x,op_y,0.5292307692307692,0.6230769230769231,0.8793923258781433
op_x,op_y,0.5292307692307692,0.6356410256410256,0.8951455354690552
